state,county,ag_land_cropland_acres,ag_land_cropland_number_of_operations,ag_land_cropland_harvested_acres,ag_land_cropland_harvested_number_of_operations,ag_land_incl_buildings_asset_value_measured_in_$_acre,ag_land_incl_buildings_asset_value_measured_in_$_operation,ag_land_incl_buildings_operations_with_asset_value,ag_land_irrigated_acres,ag_land_irrigated_number_of_operations,animal_totals_incl_products_sales_measured_in_$,barley_acres_harvested,barley_operations_with_area_harvested,barley_production_measured_in_bu,beans_dry_edible_(excl_chickpeas_&_lima)_acres_harvested,beans_dry_edible_(excl_chickpeas_&_lima)_operations_with_area_harvested,beans_dry_edible_(excl_chickpeas_&_lima)_production_measured_in_cwt,cattle_cows_beef_inventory,cattle_cows_beef_operations_with_inventory,cattle_cows_milk_inventory,cattle_cows_milk_operations_with_inventory,cattle_incl_calves_inventory,cattle_incl_calves_operations_with_inventory,cattle_incl_calves_operations_with_sales,cattle_incl_calves_sales_measured_in_head,chickens_broilers_operations_with_sales,chickens_broilers_sales_measured_in_head,chickens_layers_inventory,chickens_layers_operations_with_inventory,commodity_totals_operations_with_sales,commodity_totals_sales_measured_in_$,commodity_totals_sales_measured_in_$_operation,corn_grain_acres_harvested,corn_grain_operations_with_area_harvested,corn_grain_production_measured_in_bu,corn_silage_acres_harvested,corn_silage_operations_with_area_harvested,corn_silage_production_measured_in_tons,crop_totals_sales_measured_in_$,expense_totals_operating_expense_measured_in_$,expense_totals_operating_expense_measured_in_$_operation,farm_operations_acres_operated,farm_operations_area_operated_measured_in_acres_operation,farm_operations_area_operated_measured_in_acres_operation_median,farm_operations_number_of_operations,govt_programs_federal_operations_with_receipts,govt_programs_federal_receipts_measured_in_$,hay_&_haylage_acres_harvested,hay_&_haylage_operations_with_area_harvested,hay_&_haylage_production_measured_in_tons_dry_basis,hogs_inventory,hogs_operations_with_inventory,hogs_operations_with_sales,hogs_sales_measured_in_head,income_farm_related_operations_with_receipts,income_farm_related_receipts_measured_in_$,income_net_cash_farm_of_operations_net_income_measured_in_$,income_net_cash_farm_of_operations_net_income_measured_in_$_operation,income_net_cash_farm_of_operations_operations_with_net_income,machinery_totals_asset_value_measured_in_$,machinery_totals_asset_value_measured_in_$_operation,oats_acres_harvested,oats_operations_with_area_harvested,oats_production_measured_in_bu,orchards_acres_bearing_&_non_bearing,orchards_operations_with_area_bearing_&_non_bearing,potatoes_acres_harvested,potatoes_operations_with_area_harvested,sheep_incl_lambs_inventory,sheep_incl_lambs_operations_with_inventory,sorghum_grain_acres_harvested,sorghum_grain_operations_with_area_harvested,sorghum_grain_production_measured_in_bu,sorghum_silage_acres_harvested,sorghum_silage_operations_with_area_harvested,sorghum_silage_production_measured_in_tons,soybeans_acres_harvested,soybeans_operations_with_area_harvested,soybeans_production_measured_in_bu,sugarbeets_acres_harvested,sugarbeets_operations_with_area_harvested,sugarbeets_production_measured_in_tons,sunflower_acres_harvested,sunflower_operations_with_area_harvested,sunflower_production_measured_in_lb,sweet_potatoes_acres_harvested,sweet_potatoes_operations_with_area_harvested,vegetable_totals_in_the_open_acres_harvested,vegetable_totals_in_the_open_operations_with_area_harvested,wheat_acres_harvested,wheat_operations_with_area_harvested,wheat_production_measured_in_bu,wheat_spring_(excl_durum)_acres_harvested,wheat_spring_(excl_durum)_operations_with_area_harvested,wheat_spring_(excl_durum)_production_measured_in_bu,wheat_spring_durum_acres_harvested,wheat_spring_durum_operations_with_area_harvested,wheat_spring_durum_production_measured_in_bu,wheat_winter_acres_harvested,wheat_winter_operations_with_area_harvested,wheat_winter_production_measured_in_bu
south dakota,mellette,"131,081",164,"111,439",159,965,"3,314,464",219,665,8,"37,043,000",0,0,0,0,0,0,"37,423",177,18,14,"63,823",182,179,"35,707",2,0,228,6,26,"45,422,000","207,408","7,070",10,"476,253",896,4,"5,739","8,380,000","35,509,000","162,142","752,566","3,436","2,285",219,170,"2,321,000","69,739",158,"69,271",0,3,1,0,144,"2,757,000","14,991,000","68,454",219,"47,348,000","216,199",269,3,"9,023",0,0,0,0,377,3,"2,585",13,"111,130",0,0,0,0,3,0,0,0,0,"4,116",12,"4,704,400",0,0,0,0,"16,752",17,"564,686","5,253",6,"177,628",0,0,0,"11,499",17,"387,058"
south dakota,miner,"239,830",365,"205,109",263,"3,533","3,042,444",408,0,2,"54,706,000",0,0,0,0,0,0,0,161,0,4,"47,513",172,167,"34,570",0,0,0,8,126,"126,057,000","308,964","78,514",168,"12,031,247","3,905",41,"53,872","71,351,000","105,340,000","258,186","351,356",861,300,408,323,"6,404,000","21,813",178,"49,442","26,714",8,10,"56,258",287,"7,634,000","34,756,000","85,185",408,"97,522,000","239,023",498,12,"41,898",0,2,0,0,"2,711",16,0,0,0,0,2,0,"86,163",160,"4,159,990",0,0,0,0,0,0,0,0,0,2,"13,581",28,"774,056","1,171",8,"69,836",0,0,0,"12,410",26,"704,220"
south dakota,minnehaha,"317,964",860,"301,993",793,"6,449","2,362,080","1,023","5,239",46,"104,321,000",0,0,0,0,0,0,"20,798",274,"9,092",17,"73,638",344,299,"40,804",0,0,"1,190",52,294,"253,779,000","248,073","139,203",430,"25,966,836","6,494",67,"115,552","149,458,000","226,928,000","221,826","374,666",366,79,"1,023",573,"2,507,000","25,144",482,"80,627","37,565",41,36,"105,405",575,"12,459,000","41,817,000","40,877","1,023","237,885,000","232,537",351,9,"27,290",85,26,4,6,"1,417",42,0,1,0,0,0,0,"130,050",450,"6,880,909",0,0,0,0,0,0,0,1,39,16,213,6,"14,151",0,2,0,0,0,0,0,4,0
south dakota,moody,"223,522",407,"210,670",314,"5,820","3,147,674",490,"3,286",17,"112,733,000",0,0,0,0,0,0,"14,369",148,"6,396",8,"42,389",185,183,"40,269",11,550,0,48,138,"216,079,000","440,977","105,916",223,"19,436,087","3,590",48,"74,596","103,345,000","178,638,000","364,567","265,024",541,160,490,289,"3,759,000","11,751",180,"42,414","30,557",15,19,"157,692",354,"9,409,000","50,608,000","103,282",490,"145,170,000","296,266",136,4,"15,220",0,1,0,2,"1,130",30,0,0,0,0,0,0,"89,007",208,"4,759,377",0,0,0,0,0,0,0,0,11,6,0,1,0,0,1,0,0,0,0,0,0,0
south dakota,oglala lakota,"88,929",94,"64,815",77,674,"3,960,426",190,0,2,"30,993,000",0,0,0,0,0,0,0,121,0,1,"40,253",124,122,"32,584",0,0,156,6,38,"38,746,000","203,927","15,528",25,"1,207,702",570,5,"4,616","7,753,000","33,651,000","177,111","1,116,156","5,875","1,430",190,106,"3,643,000","32,052",73,"47,463",0,1,1,0,90,"9,163,000","17,901,000","94,215",190,"27,991,000","147,320",226,7,"9,696",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2,770",7,"3,616,023",0,0,0,0,"12,974",17,"518,936",0,3,0,0,0,0,0,16,0
south dakota,pennington,"207,236",417,"124,052",324,"1,058","1,849,403",656,"10,653",86,"43,497,000",0,0,0,0,0,0,"35,043",325,20,9,"56,057",360,356,"40,584",3,150,"1,352",78,221,"60,454,000","92,156","11,350",23,"590,453","3,680",6,"34,117","16,957,000","59,679,000","90,975","1,146,586","1,748",200,656,280,"6,415,000","52,988",290,"70,120",104,9,8,197,282,"7,316,000","14,506,000","22,112",656,"82,768,000","126,171",0,2,0,9,9,0,2,590,12,417,3,0,0,1,0,"5,309",13,"23,945",0,0,0,"10,368",4,"9,029,000",0,0,13,16,"33,292",33,"1,074,405","11,781",13,"223,137",0,0,0,"21,511",31,"851,268"
south dakota,perkins,"347,672",343,"177,102",259,831,"3,236,529",421,0,0,"72,489,000","1,650",5,"59,166",0,0,0,"63,816",286,15,11,"112,752",288,284,"67,687",0,0,379,23,70,"84,893,000","201,646","12,313",33,"669,409","6,809",26,"40,181","12,404,000","78,142,000","185,612","1,639,705","3,895","2,705",421,336,"9,976,000","109,282",247,"96,268",0,1,1,0,266,"7,486,000","24,213,000","57,513",421,"98,069,000","232,943","2,181",13,"100,696",0,0,0,0,"13,081",33,0,0,0,"1,042",4,"1,066","3,260",12,"104,270",0,0,0,"7,021",13,"6,964,041",0,0,0,0,"28,723",52,"639,590","21,764",45,"452,044","3,026",8,"54,040","3,933",11,"133,506"
south dakota,potter,"386,454",205,"330,022",162,"2,114","5,246,162",221,"1,624",6,"18,381,000",0,0,0,0,0,0,0,65,0,1,"28,864",69,66,"17,258",3,3,257,11,52,"101,891,000","461,045","83,539",112,"9,800,389","4,580",21,"28,760","83,510,000","117,052,000","529,648","548,312","2,481",965,221,204,"7,893,000","19,224",80,"33,509",0,1,2,0,165,"9,398,000","2,129,000","9,636",221,"120,699,000","546,151","1,264",11,"71,710",9,3,0,0,0,2,0,1,0,0,2,0,"82,733",105,"2,660,312",0,0,0,"49,110",66,"87,232,329",0,0,0,1,"87,458",99,"2,708,075","65,934",87,"1,803,980",0,0,0,"21,524",58,"904,095"
south dakota,roberts,"451,658",686,"400,198",540,"3,007","2,288,827",782,"2,390",21,"44,729,000",692,9,"37,412",0,0,0,"15,241",230,861,10,"36,365",272,248,"24,537",0,0,0,31,244,"204,389,000","261,366","157,139",337,"26,414,683","3,636",49,"60,572","159,659,000","180,152,000","230,374","595,195",761,291,782,586,"8,289,000","33,464",327,"69,956","16,358",18,17,"33,135",570,"18,862,000","51,387,000","65,712",782,"203,891,000","260,731",311,9,"26,924",18,5,0,0,237,4,0,0,0,0,0,0,"190,210",332,"8,255,456",0,0,0,540,6,"675,000",0,0,10,5,"14,087",112,"762,803","13,027",104,"698,698",0,0,0,"1,060",10,"64,105"
south dakota,sanborn,"200,379",320,"160,213",247,"2,857","2,959,610",351,9,3,"60,060,000",0,0,0,0,0,0,0,137,0,5,"61,460",149,141,"41,320",0,0,254,10,96,"112,061,000","319,263","57,386",161,"7,851,380","5,424",45,"59,781","52,001,000","91,170,000","259,742","363,599","1,036",399,351,236,"2,914,000","35,120",184,"87,190",0,3,1,0,238,"9,559,000","33,365,000","95,056",351,"93,078,000","265,179",292,5,"19,647",0,3,0,0,"1,475",17,"1,276",8,"118,886","2,884",24,"31,026","54,535",130,"2,558,725",0,0,0,966,3,"2,035,049",0,0,52,5,"1,694",13,"109,412",0,2,0,0,0,0,0,12,0
south dakota,spink,"832,799",526,"761,144",432,"3,132","5,413,741",556,"22,260",47,"100,775,000",941,4,"49,011",0,0,0,"22,295",162,90,6,"75,707",185,183,"65,340",0,0,172,6,109,"382,482,000","687,916","276,984",338,"41,757,839","8,933",63,"118,791","281,707,000","298,356,000","536,612","961,154","1,729",960,556,498,"20,072,000","32,546",221,"66,907","36,328",13,13,"56,327",424,"17,759,000","121,956,000","219,346",556,"283,594,000","510,061",418,5,"18,712",0,0,0,0,"1,319",16,0,2,0,301,4,"2,929","399,152",366,"16,178,741",0,0,0,"4,173",16,"9,123,948",0,0,99,3,"37,204",95,"1,424,109","33,747",90,"1,262,714",0,0,0,"3,457",16,"161,395"
south dakota,stanley,"195,706",129,"129,496",103,921,"4,349,277",172,0,0,"32,550,000",0,1,0,0,0,0,"18,659",98,33,7,"28,854",102,110,"25,428",2,0,374,10,37,"50,611,000","294,253","13,125",17,"898,561",940,4,"3,350","18,062,000","40,026,000","232,710","812,145","4,722","1,407",172,132,"3,863,000","38,632",93,"40,357",190,3,3,0,101,"3,868,000","18,317,000","106,493",172,"41,492,000","241,233","1,551",7,"76,702",0,0,0,0,0,2,"7,748",19,"492,650",0,1,0,"2,371",6,"50,440",0,0,0,"19,961",40,"28,722,232",0,0,0,0,"41,997",28,"1,124,742","14,340",24,"308,153",0,0,0,"27,657",24,"816,589"
south dakota,sully,"505,654",168,"376,872",144,"2,154","6,783,106",201,"23,669",9,"35,391,000",0,0,0,0,0,0,"9,469",45,0,0,"30,153",60,57,"24,888",0,0,139,8,37,"137,239,000","682,779","118,066",95,"12,701,022","4,009",12,"35,555","101,848,000","140,854,000","700,768","632,859","3,149","1,250",201,161,"10,351,000","16,066",61,"22,277",0,1,1,0,138,"13,629,000","20,364,000","101,314",201,"123,021,000","612,046",118,3,"4,342",0,0,0,0,0,2,"8,456",20,"456,247",611,4,"6,144","40,259",68,"1,255,751",0,0,0,"121,613",93,"235,054,617",0,0,0,0,"61,036",61,"1,344,491","38,523",54,"817,656",0,0,0,"22,513",51,"526,835"
south dakota,todd,"113,678",157,"96,762",151,850,"3,355,405",223,"7,801",26,"47,528,000",0,0,0,0,0,0,"37,202",161,12,6,"69,062",169,164,"39,467",7,601,326,19,31,"53,659,000","240,621","5,530",45,"625,622","2,250",26,"17,243","6,130,000","49,547,000","222,185","880,043","3,946","1,640",223,127,"686,000","74,950",148,"87,898",65,8,7,72,129,"7,388,000","12,185,000","54,643",223,"56,846,000","254,915",0,0,0,0,0,0,0,325,8,0,1,0,370,7,"2,100","2,838",6,"93,520",0,0,0,"5,237",14,"7,257,392",0,0,0,1,"5,012",16,"166,593","1,985",6,"52,910",0,0,0,"3,027",15,"113,683"
south dakota,tripp,"438,142",554,"334,661",472,"1,620","2,591,113",648,"5,119",28,"152,363,000",0,0,0,0,0,0,"68,964",351,271,5,"170,456",369,350,"115,428",0,0,"1,493",48,144,"202,582,000","312,626","67,292",234,"5,177,182","14,637",71,"109,020","50,219,000","179,605,000","277,168","1,036,646","1,600",640,648,551,"9,317,000","142,000",426,"238,332","12,117",5,6,"59,100",416,"15,136,000","47,430,000","73,194",648,"176,204,000","271,919","3,225",16,"222,451",0,1,0,0,"12,094",33,"16,097",50,"878,934","1,794",16,"17,079","47,989",153,"1,472,586",0,0,0,"5,360",21,"8,168,620",0,0,0,0,"35,118",98,"1,472,743","6,596",27,"232,109",0,0,0,"28,522",86,"1,240,634"
south dakota,turner,"350,342",640,"332,905",553,"5,019","2,604,252",757,"26,943",96,"102,785,000",0,0,0,0,1,0,"13,985",223,"6,656",20,"54,565",279,263,"40,972",0,0,"1,724",20,183,"265,710,000","351,003","159,558",402,"28,735,650","5,615",71,"109,609","162,925,000","213,068,000","281,464","392,794",519,176,757,548,"9,119,000","15,731",318,"53,545","67,238",14,17,"239,542",491,"10,226,000","71,986,000","95,094",757,"200,667,000","265,081",197,6,"12,470",0,1,0,1,"3,689",61,0,1,0,0,0,0,"149,326",407,"7,742,813",0,0,0,0,1,0,0,0,0,2,"1,643",22,"110,976",0,4,0,0,2,0,"1,411",19,"100,898"
south dakota,union,"266,743",507,"251,314",415,"5,875","3,059,199",557,"40,670",99,"52,741,000",0,0,0,0,0,0,"6,021",109,846,8,"28,082",156,131,"24,907",2,0,407,22,143,"187,025,000","335,773","123,105",323,"22,104,932","3,748",26,"61,252","134,284,000","149,581,000","268,548","290,055",521,187,557,455,"4,214,000","8,256",155,"32,104","50,152",26,20,"74,710",347,"9,100,000","50,758,000","91,127",557,"175,669,000","315,383",204,5,"15,800",28,8,0,1,"1,292",11,0,0,0,0,0,0,"115,615",321,"6,342,303",0,0,0,0,0,0,0,0,4,4,342,3,"28,552",0,0,0,0,0,0,342,3,"28,552"
south dakota,walworth,"273,828",227,"237,695",172,"1,980","3,506,300",256,"2,811",8,"26,012,000",0,1,0,0,0,0,"19,062",103,0,0,"41,941",115,117,"22,752",1,0,129,3,63,"87,056,000","340,063","62,861",101,"8,021,423","3,539",29,"41,878","61,045,000","76,036,000","297,016","453,301","1,771",613,256,196,"6,182,000","34,834",121,"63,048",60,3,3,45,175,"8,135,000","25,338,000","98,976",256,"91,141,000","356,021","2,492",13,"111,041",0,1,0,0,226,5,0,2,0,0,2,0,"66,937",105,"2,382,803",0,0,0,"9,538",24,"18,570,669",0,0,0,0,"50,722",82,"1,379,092","45,534",81,"1,153,459",0,0,0,"5,188",21,"225,633"
south dakota,yankton,"252,592",528,"232,945",454,"4,422","2,389,517",610,"38,028",68,"56,561,000",0,0,0,0,0,0,"16,265",220,104,4,"41,091",254,261,"33,951",3,0,"1,844",42,139,"162,378,000","266,193","104,389",303,"17,991,587","4,791",70,"62,731","105,817,000","135,548,000","222,210","329,607",540,195,610,466,"7,994,000","23,665",303,"76,450","15,405",14,12,"44,277",384,"13,223,000","48,047,000","78,766",610,"157,395,000","258,025",142,5,"9,900",35,6,0,0,"1,089",13,0,1,0,34,3,252,"98,393",309,"5,152,242",0,0,0,0,1,0,0,0,3,5,"1,125",16,"67,264",0,2,0,0,0,0,0,14,0
south dakota,ziebach,"256,789",156,"165,565",125,855,"4,412,411",213,0,0,"38,675,000",0,0,0,0,0,0,"36,929",158,10,5,"50,843",164,162,"36,500",0,0,138,10,23,"59,911,000","281,271","18,753",29,"1,320,202","1,673",10,"9,737","21,236,000","58,283,000","273,627","1,099,454","5,162","3,600",213,187,"6,373,000","54,705",112,"57,577",0,0,0,0,127,"7,283,000","15,285,000","71,759",213,"75,000,000","352,110",689,6,"16,625",0,0,0,0,"2,592",17,0,2,0,0,0,0,"17,850",19,"323,371",0,0,0,"25,451",25,"46,936,618",0,0,0,0,"44,042",33,"1,167,158","18,956",24,"450,895",0,0,0,"25,086",22,"716,263"
utah,beaver,"44,416",192,"37,496",174,"2,226","1,284,918",272,"40,240",207,"237,947,000",0,1,0,0,0,0,"13,035",127,"1,700",11,"27,146",138,110,"13,345",2,0,"1,417",24,75,"258,008,000","948,558","2,140",29,"400,861","2,702",23,"68,191","20,061,000","217,173,000","798,431","157,030",577,80,272,71,"699,000","31,924",165,"153,125",0,12,17,"1,375,275",73,"723,000","42,256,000","155,354",272,"59,113,000","217,327",0,1,0,0,2,0,0,638,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,2,0
utah,box elder,"308,292",916,"154,321",792,"1,533","1,577,010","1,187","103,836",819,"77,162,000","2,280",34,"174,421",0,1,0,"36,455",396,"8,732",24,"78,614",504,440,"43,627",12,660,"1,869",117,401,"134,068,000","112,947","10,274",70,"1,754,216","6,556",76,"174,905","56,906,000","112,914,000","95,125","1,220,773","1,028",46,"1,187",405,"8,193,000","64,292",653,"227,442",130,23,42,656,416,"7,495,000","36,842,000","31,038","1,187","174,666,000","147,150",140,7,"10,700",894,83,6,8,"46,914",96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"1,447",63,"59,547",206,"2,713,277","3,891",31,"188,716",0,0,0,"55,656",194,"2,524,561"
utah,cache,"159,356","1,166","116,796","1,010","4,833","955,825","1,397","90,148","1,002","121,324,000","8,033",128,"576,126",0,0,0,"10,192",355,"18,402",113,"57,695",558,482,"31,691",2,0,0,167,532,"162,737,000","116,490","1,935",22,"340,987","9,126",102,"221,068","41,413,000","129,929,000","93,006","276,273",198,30,"1,397",360,"3,439,000","73,833",907,"275,682",0,18,40,0,504,"3,756,000","40,003,000","28,635","1,397","168,682,000","120,832",128,5,"11,220",109,45,0,16,"2,685",82,0,0,0,147,4,"1,605",0,0,0,0,0,0,0,1,0,0,0,606,53,"18,869",127,"1,054,211","2,982",31,"163,102",0,0,0,"15,887",106,"891,109"
utah,carbon,"15,829",221,"8,011",184,"1,238","924,915",309,"9,253",235,"4,139,000",0,0,0,0,0,0,0,123,0,1,"6,378",142,105,"3,001",0,0,979,53,157,"6,459,000","20,904",0,1,0,0,1,0,"2,321,000","7,245,000","23,448","230,942",747,22,309,17,"101,000","7,759",167,"26,723",123,9,13,93,54,"799,000","113,000",367,309,"21,316,000","68,983",0,1,0,15,9,0,0,"5,655",49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,2,0,0,0,0,0,0,0,0,2,0
utah,daggett,"6,556",32,"5,409",32,"2,777","943,662",52,"7,168",42,"2,063,000",0,1,0,0,0,0,"2,536",21,0,0,"3,671",23,23,"2,589",0,0,84,6,16,"2,403,000","46,215",0,0,0,0,0,0,"340,000","2,131,000","40,973","17,671",340,146,52,4,"220,000","5,390",31,"7,515",18,6,5,100,18,"421,000","914,000","17,574",52,"5,137,000","98,797",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
utah,davis,"7,718",352,"6,316",306,"9,325","914,737",528,"9,995",389,"3,558,000",0,2,0,3,3,15,"2,157",112,28,8,"3,492",138,104,"2,894",4,34,"1,202",91,287,"23,798,000","45,073",0,7,0,0,2,0,"20,241,000","22,908,000","43,386","51,793",98,7,528,15,"50,000","3,341",228,"13,768",143,9,18,765,133,"2,674,000","3,614,000","6,845",528,"30,636,000","58,022",0,0,0,120,32,16,19,491,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,62,"1,244",16,"137,569",0,4,0,0,0,0,0,13,0
utah,duchesne,"77,299",702,"59,527",625,976,"970,628","1,063","96,513",868,"41,762,000",0,1,0,0,0,0,"27,555",532,"3,194",18,"54,683",649,537,"33,801",1,0,"2,510",162,375,"57,892,000","54,461","2,130",21,"352,367","3,291",28,"69,811","16,130,000","51,169,000","48,137","1,057,413",995,50,"1,063",53,"584,000","53,691",598,"186,335",300,34,22,353,271,"1,896,000","9,203,000","8,657","1,063","106,898,000","100,563",163,5,"12,870",15,17,3,8,"2,668",74,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,0
utah,emery,"36,880",412,"21,370",366,"2,101","557,310",504,"32,848",439,"10,471,000",15,3,702,0,0,0,"13,010",276,126,8,"19,047",316,246,"10,363",0,0,"1,212",79,183,"15,354,000","30,465",0,6,0,175,6,"3,255","4,883,000","15,519,000","30,792","133,699",265,44,504,72,"460,000","19,927",359,"62,753",249,26,16,404,111,"360,000","655,000","1,299",504,"37,500,000","74,404",0,1,0,15,10,0,0,"6,179",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,2,0
utah,garfield,"16,297",210,"13,013",184,"3,127","903,654",286,"21,194",238,"18,186,000",0,2,0,0,0,0,"10,219",132,10,6,"14,764",145,127,"9,749",0,0,478,26,103,"21,786,000","76,176",0,0,0,61,3,"1,211","3,600,000","12,837,000","44,885","82,637",289,44,286,11,0,"12,783",178,"46,870",0,0,4,52,71,"1,318,000","10,308,000","36,042",286,"26,303,000","91,968",0,0,0,0,2,0,2,652,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0
utah,grand,"14,561",78,"9,705",74,824,"1,868,935",102,"11,498",83,"2,474,000",0,0,0,0,0,0,"3,509",30,10,6,"5,393",34,28,"2,768",0,0,66,7,38,"7,170,000","70,295",0,1,0,350,4,"7,750","4,696,000","6,694,000","65,629","231,361","2,268",53,102,4,0,"9,156",58,"31,903",13,3,2,0,27,"506,000","1,114,000","10,923",102,"14,196,000","139,177",0,0,0,31,19,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,14,0,0,0,0,0,0,0,0,0,0,0,0
utah,iron,"83,441",344,"65,182",308,"1,955","2,063,886",486,"64,380",333,"79,274,000",0,2,0,0,0,0,"11,808",191,"11,357",9,"36,720",229,183,"19,646",0,0,"1,329",69,156,"133,512,000","274,716","1,506",8,"248,153","3,311",12,"83,594","54,238,000","110,246,000","226,844","512,940","1,055",102,486,59,"530,000","59,417",282,"278,020",0,22,18,0,141,"1,131,000","24,928,000","51,291",486,"87,234,000","179,494",0,1,0,36,11,2,3,"42,525",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,596,7,"49,060",190,4,0,0,0,0,406,4,0
utah,juab,"56,608",240,"27,013",181,"1,327","1,202,491",292,"23,731",179,"22,938,000",466,7,"36,268",0,0,0,0,123,0,2,"19,494",137,106,"9,379",0,0,137,11,92,"53,679,000","183,831",735,11,"115,762","1,889",12,"44,174","30,741,000","40,245,000","137,824","264,644",906,107,292,100,"933,000","19,425",174,"83,935",13,4,5,13,105,"1,131,000","15,498,000","53,075",292,"35,770,000","122,499",0,2,0,0,0,0,0,"9,376",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"3,902",19,"115,964",0,3,0,0,0,0,0,18,0
utah,kane,"4,862",99,"3,384",93,"1,814","1,282,578",182,"6,896",117,"5,529,000",0,0,0,0,0,0,0,116,0,1,"8,493",121,106,"6,339",0,0,423,19,49,"6,267,000","34,437",0,0,0,0,0,0,"739,000","6,448,000","35,427","128,697",707,126,182,5,"56,000","3,335",85,"8,897",20,3,4,37,54,"379,000","254,000","1,396",182,"14,623,000","80,345",0,0,0,9,12,0,0,353,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
utah,millard,"145,965",516,"112,567",432,"2,043","1,504,464",654,"122,680",473,"94,500,000","3,246",30,"292,195",0,0,0,"18,754",231,"12,299",20,"56,875",275,247,"26,618",0,0,0,46,184,"179,959,000","275,167","6,027",35,"1,158,068","8,958",72,"199,088","85,460,000","150,928,000","230,777","481,539",736,200,654,260,"3,031,000","81,658",404,"384,539",238,16,8,300,240,"4,329,000","36,391,000","55,643",654,"154,507,000","236,249",97,3,"10,000",0,0,0,0,"2,500",45,0,0,0,92,3,750,0,0,0,0,0,0,0,0,0,0,0,0,8,"6,097",60,"567,576","2,467",29,"190,508",0,0,0,"3,630",32,"377,068"
utah,morgan,"16,629",263,"12,636",240,"2,200","1,434,803",372,"9,023",238,"14,659,000","1,223",14,"92,568",0,0,0,"4,556",124,832,7,"7,910",152,111,"4,305",5,115,"1,315",47,167,"17,129,000","46,047",0,1,0,392,4,"10,094","2,470,000","19,923,000","53,556","242,666",652,21,372,16,"392,000","10,910",234,"32,899",82,14,25,206,94,"987,000","-1,415,000","-3,803",372,"26,206,000","70,446",50,4,"2,740",0,1,1,5,"17,814",39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,(z),3,4,5,0,2,0,0,2,0,0,0,0,0,0,0
utah,piute,"14,909",75,"11,308",65,"2,081","1,089,630",104,"15,340",87,"37,160,000",260,3,"27,600",0,0,0,"6,223",79,"4,442",6,"17,823",81,76,"7,947",0,0,48,3,27,"40,605,000","390,433",0,1,0,68,4,992,"3,445,000","25,700,000","247,111","54,445",524,135,104,8,"68,000","10,650",61,"36,432",0,0,0,0,27,"314,000","15,288,000","146,997",104,"13,037,000","125,352",0,0,0,0,0,0,0,"9,113",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
utah,rich,"70,648",117,"41,118",110,873,"2,046,056",160,"42,422",118,"18,519,000",0,0,0,0,0,0,0,95,0,1,"39,726",103,83,"23,355",1,0,123,11,45,"22,074,000","137,965",0,0,0,0,1,0,"3,555,000","18,002,000","112,514","374,947","2,343",390,160,21,"633,000","40,701",104,"93,791",0,2,5,8,55,"1,970,000","6,675,000","41,717",160,"21,781,000","136,133",0,0,0,0,2,1,4,"7,501",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
utah,salt lake,"10,909",296,"6,003",249,"9,682","1,013,467",592,"7,430",340,"2,849,000",0,0,0,0,2,0,0,100,0,1,"2,060",125,84,961,2,0,"3,029",157,367,"19,901,000","33,617",0,2,0,0,2,0,"17,052,000","29,824,000","50,378","61,965",105,6,592,14,"188,000","2,230",118,"7,558",90,11,11,356,160,"4,683,000","-5,052,000","-8,533",592,"31,110,000","52,551",102,10,"7,500",60,30,12,11,555,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,68,"2,889",10,"136,428",0,0,0,0,0,0,"2,889",10,"136,428"
